champion_name,region,tier,patch,position,level,win_rate,pick_rate,ban_rate,counters1_name,counters1_win_rate,counters1_games,counters2_name,counters2_win_rate,counters2_games,counters3_name,counters3_win_rate,counters3_games,counters4_name,counters4_win_rate,counters4_games,counters5_name,counters5_win_rate,counters5_games,counters6_name,counters6_win_rate,counters6_games,counters7_name,counters7_win_rate,counters7_games,counters8_name,counters8_win_rate,counters8_games,counters9_name,counters9_win_rate,counters9_games,counters10_name,counters10_win_rate,counters10_games,equip1_name,equip1_pick_rate,equip2_name,equip2_pick_rate,equip3_name,equip3_pick_rate,equip4_name,equip4_pick_rate,equip5_name,equip5_pick_rate
LOL.top.fiora,global,all,12.22,top,1,52.55,9.4,22.54,LOL.top.aatrox,53.85,67809,LOL.top.sett,50.72,45229,LOL.top.darius,50.66,43758,LOL.top.jax,51.89,41204,LOL.top.mordekaiser,53.44,37523,LOL.top.gangplank,50.45,31899,LOL.top.nasus,50.02,31218,LOL.top.garen,50.79,29565,LOL.top.teemo,49.88,28814,LOL.top.ksante,58.18,28456,"神圣分离者,贪欲九头蛇,死亡之舞",27.8,"神圣分离者,贪欲九头蛇,朔极之矛",6.54,"神圣分离者,贪欲九头蛇,破舰者",6.01,"贪欲九头蛇,神圣分离者,死亡之舞",5.89,"渴血战斧,贪欲九头蛇,死亡之舞",5.18
LOL.top.fiora,global,diamond,12.22,top,1,51.76,11.66,39.02,LOL.top.aatrox,51.51,2590,LOL.top.camille,50.18,1640,LOL.top.jax,50.78,1473,LOL.top.darius,48.56,1285,LOL.top.gangplank,52.47,1277,LOL.top.ksante,56.28,1242,LOL.top.riven,49.46,1195,LOL.top.sett,51.29,1121,LOL.top.irelia,54.99,982,LOL.top.renekton,49.79,962,"神圣分离者,贪欲九头蛇,死亡之舞",25.54,"贪欲九头蛇,神圣分离者,死亡之舞",8.88,"渴血战斧,贪欲九头蛇,死亡之舞",8.72,"神圣分离者,贪欲九头蛇,破舰者",7.62,"神圣分离者,贪欲九头蛇,朔极之矛",5.92
LOL.top.fiora,global,platinum,12.22,top,op,52.47,11.43,32.48,LOL.top.aatrox,53.64,9112,LOL.top.gangplank,50.2,5251,LOL.top.jax,53.62,4905,LOL.top.darius,47.9,4626,LOL.top.camille,50.48,4495,LOL.top.sett,50.56,4484,LOL.top.ksante,57.53,4344,LOL.top.riven,52.52,3869,LOL.top.irelia,55.3,3394,LOL.top.sion,56.65,3061,"神圣分离者,贪欲九头蛇,死亡之舞",28.47,"贪欲九头蛇,神圣分离者,死亡之舞",7.69,"神圣分离者,贪欲九头蛇,朔极之矛",7.17,"神圣分离者,贪欲九头蛇,破舰者",6.83,"渴血战斧,贪欲九头蛇,死亡之舞",6.0
LOL.top.fiora,global,gold,12.22,top,1,52.88,10.4,25.98,LOL.top.aatrox,52.94,16295,LOL.top.darius,51.17,9622,LOL.top.sett,51.42,9546,LOL.top.jax,52.09,9257,LOL.top.gangplank,50.05,8842,LOL.top.mordekaiser,52.74,7287,LOL.top.ksante,57.7,7184,LOL.top.nasus,51.08,6881,LOL.top.camille,50.66,6487,LOL.top.irelia,54.02,6348,"神圣分离者,贪欲九头蛇,死亡之舞",29.75,"神圣分离者,贪欲九头蛇,朔极之矛",7.29,"贪欲九头蛇,神圣分离者,死亡之舞",6.67,"神圣分离者,贪欲九头蛇,破舰者",6.35,"渴血战斧,贪欲九头蛇,死亡之舞",4.92
LOL.top.fiora,global,silver,12.22,top,1,52.74,8.88,18.76,LOL.top.aatrox,54.44,12690,LOL.top.sett,50.03,10039,LOL.top.darius,49.56,9482,LOL.top.mordekaiser,52.03,8649,LOL.top.jax,51.13,8138,LOL.top.teemo,49.81,7661,LOL.top.nasus,49.28,7334,LOL.top.garen,50.09,7043,LOL.top.illaoi,48.31,5521,LOL.top.irelia,53.33,5198,"神圣分离者,贪欲九头蛇,死亡之舞",29.67,"神圣分离者,贪欲九头蛇,朔极之矛",6.66,"神圣分离者,贪欲九头蛇,破败王者之刃",6.03,"神圣分离者,贪欲九头蛇,破舰者",5.97,"贪欲九头蛇,神圣分离者,死亡之舞",5.22
LOL.top.fiora,global,all,12.21,top,2,50.65,6.84,11.24,LOL.top.aatrox,52.57,57069,LOL.top.ksante,58.08,34385,LOL.top.darius,49.05,30662,LOL.top.sett,48.49,29995,LOL.top.mordekaiser,51.21,25683,LOL.top.garen,47.4,24375,LOL.top.jax,50.03,22936,LOL.top.nasus,46.89,22233,LOL.top.camille,50.21,19619,LOL.top.yone,53.29,17983,"神圣分离者,贪欲九头蛇,死亡之舞",29.29,"神圣分离者,贪欲九头蛇,破舰者",7.59,"渴血战斧,贪欲九头蛇,死亡之舞",7.29,"神圣分离者,破败王者之刃,死亡之舞",5.2,"神圣分离者,贪欲九头蛇,玛莫提乌斯之噬",4.75
LOL.top.fiora,global,diamond,12.21,top,1,50.71,8.85,23.42,LOL.top.aatrox,52.27,3017,LOL.top.camille,49.4,1492,LOL.top.ksante,55.13,1373,LOL.top.darius,49.38,1203,LOL.top.jax,49.9,1010,LOL.top.sett,51.59,975,LOL.top.ornn,51.96,893,LOL.top.shen,52.01,869,LOL.top.yone,53.18,818,LOL.top.renekton,49.68,787,"神圣分离者,贪欲九头蛇,死亡之舞",31.96,"渴血战斧,贪欲九头蛇,死亡之舞",14.42,"神圣分离者,贪欲九头蛇,破舰者",11.04,"神圣分离者,贪欲九头蛇,玛莫提乌斯之噬",5.9,"神圣分离者,破败王者之刃,死亡之舞",3.3
LOL.top.fiora,global,platinum,12.21,top,1,50.21,8.37,16.15,LOL.top.aatrox,51.01,8403,LOL.top.ksante,58.52,5087,LOL.top.darius,49.47,3576,LOL.top.camille,50.86,3305,LOL.top.sett,48.95,2987,LOL.top.jax,50.33,2726,LOL.top.gangplank,49.63,2454,LOL.top.mordekaiser,50.99,2312,LOL.top.renekton,49.8,2273,LOL.top.garen,48.02,2270,"神圣分离者,贪欲九头蛇,死亡之舞",31.17,"渴血战斧,贪欲九头蛇,死亡之舞",9.44,"神圣分离者,贪欲九头蛇,破舰者",9.25,"神圣分离者,贪欲九头蛇,玛莫提乌斯之噬",5.45,"神圣分离者,破败王者之刃,死亡之舞",4.04
LOL.top.fiora,global,gold,12.21,top,2,50.76,7.39,11.86,LOL.top.aatrox,52.53,13281,LOL.top.ksante,57.92,8506,LOL.top.darius,48.23,6351,LOL.top.sett,48.85,5795,LOL.top.mordekaiser,51.08,4900,LOL.top.garen,47.8,4810,LOL.top.jax,49.47,4771,LOL.top.nasus,46.91,4622,LOL.top.camille,50.69,4563,LOL.top.gangplank,49.87,3946,"神圣分离者,贪欲九头蛇,死亡之舞",31.64,"神圣分离者,贪欲九头蛇,破舰者",8.37,"渴血战斧,贪欲九头蛇,死亡之舞",7.03,"神圣分离者,贪欲九头蛇,玛莫提乌斯之噬",5.03,"神圣分离者,破败王者之刃,死亡之舞",5.0
LOL.top.fiora,global,silver,12.21,top,2,50.97,6.26,8.87,LOL.top.aatrox,53.06,10195,LOL.top.ksante,58.74,6854,LOL.top.sett,48.29,6807,LOL.top.darius,49.0,6414,LOL.top.mordekaiser,50.36,6056,LOL.top.garen,46.21,5968,LOL.top.nasus,46.64,5379,LOL.top.jax,50.6,4700,LOL.top.teemo,48.76,3903,LOL.top.yone,53.64,3557,"神圣分离者,贪欲九头蛇,死亡之舞",30.89,"神圣分离者,贪欲九头蛇,破舰者",7.0,"渴血战斧,贪欲九头蛇,死亡之舞",6.34,"神圣分离者,破败王者之刃,死亡之舞",6.23,"神圣分离者,贪欲九头蛇,破败王者之刃",5.68
LOL.top.aatrox,global,all,12.23,top,2,49.69,10.39,21.4,LOL.top.darius,48.55,33736,LOL.top.fiora,46.14,30965,LOL.top.mordekaiser,48.42,27301,LOL.top.drmundo,49.87,26801,LOL.top.sett,51.31,26365,LOL.top.irelia,46.41,23398,LOL.top.ksante,49.59,21693,LOL.top.gangplank,52.04,20454,LOL.top.jax,50.45,19096,LOL.top.garen,47.09,17513,"贪欲九头蛇,千变者贾修,死亡之舞",32.54,"贪欲九头蛇,千变者贾修,黑色切割者",6.35,"贪欲九头蛇,千变者贾修,赛瑞尔达的怨恨",5.58,"贪欲九头蛇,千变者贾修,玛莫提乌斯之噬",4.79,"星蚀,贪欲九头蛇,死亡之舞",3.5
LOL.top.aatrox,global,diamond,12.23,top,1,50.11,13.8,24.75,LOL.top.ksante,47.53,1458,LOL.top.fiora,48.14,1292,LOL.top.camille,47.44,1134,LOL.top.darius,49.91,1058,LOL.top.irelia,47.53,1054,LOL.top.drmundo,52.69,799,LOL.top.gangplank,52.09,743,LOL.top.mordekaiser,48.43,731,LOL.top.yone,51.6,721,LOL.top.jax,52.34,661,"贪欲九头蛇,千变者贾修,死亡之舞",35.44,"贪欲九头蛇,千变者贾修,赛瑞尔达的怨恨",9.79,"贪欲九头蛇,千变者贾修,黑色切割者",7.99,"贪欲九头蛇,千变者贾修,玛莫提乌斯之噬",5.97,"星蚀,贪欲九头蛇,死亡之舞",3.26
LOL.top.aatrox,global,platinum,12.23,top,2,50.03,12.77,25.6,LOL.top.fiora,48.51,4026,LOL.top.ksante,48.92,3837,LOL.top.darius,47.03,3598,LOL.top.irelia,46.9,3247,LOL.top.gangplank,53.74,3219,LOL.top.camille,48.82,2913,LOL.top.drmundo,52.5,2825,LOL.top.mordekaiser,50.78,2578,LOL.top.sett,51.67,2367,LOL.top.yone,52.71,2218,"贪欲九头蛇,千变者贾修,死亡之舞",34.8,"贪欲九头蛇,千变者贾修,赛瑞尔达的怨恨",7.81,"贪欲九头蛇,千变者贾修,黑色切割者",7.07,"贪欲九头蛇,千变者贾修,玛莫提乌斯之噬",5.65,"星蚀,贪欲九头蛇,死亡之舞",3.83
LOL.top.aatrox,global,gold,12.23,top,2,50.25,11.08,23.78,LOL.top.fiora,46.82,7007,LOL.top.darius,48.18,6984,LOL.top.drmundo,50.67,5524,LOL.top.mordekaiser,49.51,5352,LOL.top.gangplank,51.34,5269,LOL.top.irelia,46.34,5203,LOL.top.ksante,49.55,4951,LOL.top.sett,52.04,4927,LOL.top.jax,50.78,3996,LOL.top.camille,49.32,3650,"贪欲九头蛇,千变者贾修,死亡之舞",35.45,"贪欲九头蛇,千变者贾修,黑色切割者",6.6,"贪欲九头蛇,千变者贾修,赛瑞尔达的怨恨",5.62,"贪欲九头蛇,千变者贾修,玛莫提乌斯之噬",5.14,"星蚀,贪欲九头蛇,死亡之舞",3.76
LOL.top.aatrox,global,silver,12.23,top,2,49.99,9.5,19.94,LOL.top.darius,49.44,6475,LOL.top.fiora,45.28,5298,LOL.top.sett,51.18,5231,LOL.top.drmundo,48.16,5195,LOL.top.mordekaiser,46.72,5122,LOL.top.irelia,45.56,3782,LOL.top.garen,45.67,3617,LOL.top.illaoi,46.48,3591,LOL.top.teemo,49.72,3570,LOL.top.jax,49.71,3295,"贪欲九头蛇,千变者贾修,死亡之舞",33.94,"贪欲九头蛇,千变者贾修,黑色切割者",6.24,"贪欲九头蛇,千变者贾修,赛瑞尔达的怨恨",4.97,"贪欲九头蛇,千变者贾修,玛莫提乌斯之噬",4.68,"星蚀,黑色切割者,死亡之舞",3.78
LOL.top.aatrox,global,all,12.22,top,2,49.99,10.94,21.94,LOL.top.fiora,46.15,67809,LOL.top.darius,48.48,60042,LOL.top.sett,51.11,55115,LOL.top.mordekaiser,48.77,47807,LOL.top.irelia,46.16,42394,LOL.top.jax,49.39,41593,LOL.top.ksante,51.91,39823,LOL.top.yone,52.09,35719,LOL.top.garen,47.73,35002,LOL.top.camille,49.44,34714,"贪欲九头蛇,千变者贾修,死亡之舞",13.09,"星蚀,黑色切割者,死亡之舞",11.87,"星蚀,死亡之舞,黑色切割者",6.56,"星蚀,死亡之舞,赛瑞尔达的怨恨",4.3,"星蚀,死亡之舞,玛莫提乌斯之噬",3.96
LOL.top.aatrox,global,diamond,12.22,top,1,50.66,14.22,26.75,LOL.top.fiora,48.49,2590,LOL.top.camille,48.99,2335,LOL.top.ksante,51.59,2301,LOL.top.irelia,48.52,1923,LOL.top.darius,47.3,1835,LOL.top.jax,49.49,1481,LOL.top.yone,54.74,1414,LOL.top.riven,48.96,1197,LOL.top.mordekaiser,52.2,1180,LOL.top.gangplank,53.2,1171,"贪欲九头蛇,千变者贾修,死亡之舞",18.81,"星蚀,黑色切割者,死亡之舞",7.14,"星蚀,贪欲九头蛇,死亡之舞",6.38,"贪欲九头蛇,星蚀,死亡之舞",6.01,"星蚀,死亡之舞,玛莫提乌斯之噬",4.44
LOL.top.aatrox,global,platinum,12.22,top,1,50.49,13.1,27.04,LOL.top.fiora,46.36,9112,LOL.top.ksante,50.33,6557,LOL.top.darius,48.43,6542,LOL.top.camille,48.79,6001,LOL.top.irelia,47.97,5766,LOL.top.gangplank,52.36,5300,LOL.top.sett,54.48,4980,LOL.top.jax,51.02,4892,LOL.top.yone,53.69,4664,LOL.top.mordekaiser,50.21,4477,"贪欲九头蛇,千变者贾修,死亡之舞",16.44,"星蚀,黑色切割者,死亡之舞",8.69,"星蚀,贪欲九头蛇,死亡之舞",5.24,"星蚀,死亡之舞,黑色切割者",4.75,"贪欲九头蛇,星蚀,死亡之舞",4.45
LOL.top.aatrox,global,gold,12.22,top,1,50.74,11.63,24.31,LOL.top.fiora,47.06,16295,LOL.top.darius,48.85,12675,LOL.top.sett,51.98,10709,LOL.top.irelia,45.72,9901,LOL.top.ksante,52.25,9726,LOL.top.mordekaiser,49.05,9321,LOL.top.jax,50.36,9111,LOL.top.gangplank,52.47,8763,LOL.top.camille,50.04,8290,LOL.top.yone,52.69,7811,"贪欲九头蛇,千变者贾修,死亡之舞",15.17,"星蚀,黑色切割者,死亡之舞",11.26,"星蚀,死亡之舞,黑色切割者",6.3,"星蚀,死亡之舞,赛瑞尔达的怨恨",4.36,"星蚀,死亡之舞,玛莫提乌斯之噬",4.21
LOL.top.aatrox,global,silver,12.22,top,2,50.05,10.02,20.11,LOL.top.fiora,45.56,12690,LOL.top.darius,48.52,12491,LOL.top.sett,50.8,11615,LOL.top.mordekaiser,48.52,9917,LOL.top.jax,48.99,8035,LOL.top.garen,47.59,7879,LOL.top.nasus,49.27,7548,LOL.top.teemo,50.13,7442,LOL.top.illaoi,45.4,7410,LOL.top.irelia,45.93,7362,"星蚀,黑色切割者,死亡之舞",13.86,"贪欲九头蛇,千变者贾修,死亡之舞",11.97,"星蚀,死亡之舞,黑色切割者",7.67,"星蚀,死亡之舞,赛瑞尔达的怨恨",4.7,"星蚀,死亡之舞,玛莫提乌斯之噬",4.09
LOL.top.aatrox,global,all,12.21,top,2,48.87,11.69,26.76,LOL.top.darius,47.19,62982,LOL.top.ksante,53.26,58653,LOL.top.fiora,47.43,57069,LOL.top.sett,49.48,51412,LOL.top.mordekaiser,47.65,45446,LOL.top.garen,45.7,42559,LOL.top.yone,50.62,40682,LOL.top.irelia,46.02,37980,LOL.top.nasus,48.5,35731,LOL.top.camille,48.69,34560,"星蚀,黑色切割者,死亡之舞",25.34,"星蚀,死亡之舞,黑色切割者",9.84,"星蚀,死亡之舞,玛莫提乌斯之噬",7.03,"星蚀,黑色切割者,赛瑞尔达的怨恨",6.87,"星蚀,死亡之舞,赛瑞尔达的怨恨",6.24
LOL.top.aatrox,global,diamond,12.21,top,1,49.29,14.85,37.41,LOL.top.fiora,47.73,3017,LOL.top.camille,48.32,2850,LOL.top.ksante,53.45,2786,LOL.top.darius,47.65,2527,LOL.top.yone,52.53,2058,LOL.top.irelia,47.61,2052,LOL.top.renekton,53.95,1570,LOL.top.jax,50.33,1502,LOL.top.ornn,50.48,1458,LOL.top.sett,50.26,1331,"星蚀,黑色切割者,死亡之舞",19.84,"星蚀,死亡之舞,玛莫提乌斯之噬",10.21,"星蚀,黑色切割者,赛瑞尔达的怨恨",7.59,"星蚀,死亡之舞,黑色切割者",7.53,"星蚀,死亡之舞,赛瑞尔达的怨恨",7.16
LOL.top.aatrox,global,platinum,12.21,top,1,49.5,13.82,35.45,LOL.top.fiora,48.99,8403,LOL.top.ksante,52.9,8389,LOL.top.darius,47.07,7366,LOL.top.camille,49.06,5933,LOL.top.yone,51.74,5358,LOL.top.irelia,47.05,5309,LOL.top.sett,51.38,4675,LOL.top.renekton,50.89,4309,LOL.top.mordekaiser,48.78,4229,LOL.top.jax,49.01,3903,"星蚀,黑色切割者,死亡之舞",21.93,"星蚀,死亡之舞,黑色切割者",8.59,"星蚀,死亡之舞,玛莫提乌斯之噬",8.45,"星蚀,黑色切割者,赛瑞尔达的怨恨",7.58,"星蚀,死亡之舞,赛瑞尔达的怨恨",7.01
LOL.top.aatrox,global,gold,12.21,top,2,49.22,12.4,30.02,LOL.top.ksante,53.28,14115,LOL.top.fiora,47.47,13281,LOL.top.darius,46.37,12949,LOL.top.sett,50.15,9714,LOL.top.mordekaiser,47.34,8705,LOL.top.yone,51.81,8523,LOL.top.garen,46.29,8415,LOL.top.irelia,45.72,8264,LOL.top.camille,49.01,7772,LOL.top.renekton,50.08,7255,"星蚀,黑色切割者,死亡之舞",24.93,"星蚀,死亡之舞,黑色切割者",10.02,"星蚀,死亡之舞,玛莫提乌斯之噬",7.58,"星蚀,黑色切割者,赛瑞尔达的怨恨",6.81,"星蚀,死亡之舞,赛瑞尔达的怨恨",6.71
LOL.top.aatrox,global,silver,12.21,top,2,48.84,10.61,23.23,LOL.top.darius,46.87,12990,LOL.top.ksante,53.54,11326,LOL.top.sett,48.66,11325,LOL.top.fiora,46.94,10195,LOL.top.mordekaiser,47.5,10086,LOL.top.garen,44.77,9911,LOL.top.nasus,47.91,8913,LOL.top.yone,49.67,7497,LOL.top.irelia,45.9,6845,LOL.top.jax,48.07,6643,"星蚀,黑色切割者,死亡之舞",27.88,"星蚀,死亡之舞,黑色切割者",10.9,"星蚀,黑色切割者,赛瑞尔达的怨恨",6.79,"星蚀,死亡之舞,玛莫提乌斯之噬",6.37,"星蚀,死亡之舞,赛瑞尔达的怨恨",6.01
LOL.top.ksante,global,all,12.23,top,3,48.21,5.5,9.07,LOL.top.aatrox,50.41,21693,LOL.top.darius,47.13,15862,LOL.top.drmundo,43.72,14896,LOL.top.fiora,43.88,14192,LOL.top.mordekaiser,45.34,13848,LOL.top.sett,48.26,13637,LOL.top.gangplank,47.9,12274,LOL.top.garen,43.63,10414,LOL.top.jax,50.99,9965,LOL.top.camille,48.33,9383,"千变者贾修,日炎圣盾,石像鬼石板甲",22.34,"千变者贾修,日炎圣盾,自然之力",7.63,"千变者贾修,日炎圣盾,荆棘之甲",6.29,"千变者贾修,日炎圣盾,冰霜之心",6.1,"日炎圣盾,千变者贾修,石像鬼石板甲",2.82
LOL.top.ksante,global,diamond,12.23,top,1,51.16,10.87,18.76,LOL.top.aatrox,52.47,1458,LOL.top.camille,50.55,906,LOL.top.darius,48.4,812,LOL.top.gangplank,49.54,753,LOL.top.fiora,47.03,708,LOL.top.drmundo,51.02,686,LOL.top.mordekaiser,51.64,639,LOL.top.irelia,51.15,520,LOL.top.sett,50.59,512,LOL.top.jax,49.39,492,"千变者贾修,日炎圣盾,石像鬼石板甲",21.95,"千变者贾修,日炎圣盾,自然之力",8.47,"千变者贾修,日炎圣盾,荆棘之甲",6.04,"日炎圣盾,千变者贾修,石像鬼石板甲",4.75,"千变者贾修,日炎圣盾,冰霜之心",4.75
LOL.top.ksante,global,platinum,12.23,top,3,49.48,8.54,14.45,LOL.top.aatrox,51.08,3837,LOL.top.gangplank,47.76,2544,LOL.top.darius,49.4,2249,LOL.top.fiora,42.87,2146,LOL.top.drmundo,46.65,2105,LOL.top.camille,50.89,1804,LOL.top.mordekaiser,46.58,1769,LOL.top.sett,50.48,1765,LOL.top.jax,53.86,1400,LOL.top.irelia,51.45,1380,"千变者贾修,日炎圣盾,石像鬼石板甲",22.84,"千变者贾修,日炎圣盾,自然之力",8.46,"千变者贾修,日炎圣盾,荆棘之甲",6.58,"千变者贾修,日炎圣盾,冰霜之心",5.62,"日炎圣盾,千变者贾修,石像鬼石板甲",3.28
LOL.top.ksante,global,gold,12.23,top,4,48.16,6.21,10.6,LOL.top.aatrox,50.45,4951,LOL.top.darius,46.61,3510,LOL.top.drmundo,42.99,3382,LOL.top.fiora,43.26,3225,LOL.top.gangplank,48.19,3092,LOL.top.sett,47.17,3040,LOL.top.mordekaiser,43.85,2992,LOL.top.garen,43.65,2275,LOL.top.jax,52.06,2165,LOL.top.camille,46.63,2076,"千变者贾修,日炎圣盾,石像鬼石板甲",23.53,"千变者贾修,日炎圣盾,自然之力",8.19,"千变者贾修,日炎圣盾,荆棘之甲",6.94,"千变者贾修,日炎圣盾,冰霜之心",6.4,"日炎圣盾,千变者贾修,石像鬼石板甲",2.77
LOL.top.ksante,global,silver,12.23,top,4,47.11,4.32,6.77,LOL.top.aatrox,47.87,2870,LOL.top.darius,44.15,2648,LOL.top.drmundo,41.23,2469,LOL.top.sett,46.73,2416,LOL.top.mordekaiser,43.37,2299,LOL.top.fiora,42.03,2151,LOL.top.garen,41.11,1985,LOL.top.teemo,45.72,1704,LOL.top.jax,49.32,1606,LOL.top.illaoi,42.33,1578,"千变者贾修,日炎圣盾,石像鬼石板甲",25.51,"千变者贾修,日炎圣盾,自然之力",8.06,"千变者贾修,日炎圣盾,冰霜之心",7.58,"千变者贾修,日炎圣盾,荆棘之甲",7.0,"日炎圣盾,千变者贾修,石像鬼石板甲",2.47
LOL.top.ksante,global,all,12.22,top,4,46.57,5.61,9.7,LOL.top.aatrox,48.09,39823,LOL.top.sett,45.74,28579,LOL.top.fiora,41.82,28456,LOL.top.darius,44.79,27294,LOL.top.mordekaiser,43.71,23583,LOL.top.jax,48.41,21778,LOL.top.garen,42.7,19181,LOL.top.gangplank,46.19,18917,LOL.top.nasus,44.13,18460,LOL.top.camille,46.37,17117,"千变者贾修,日炎圣盾,石像鬼石板甲",14.46,"千变者贾修,日炎圣盾,自然之力",6.71,"千变者贾修,日炎圣盾,冰霜之心",6.56,"千变者贾修,日炎圣盾,荆棘之甲",4.67,"冰脉护手,日炎圣盾,石像鬼石板甲",2.28
LOL.top.ksante,global,diamond,12.22,top,2,49.22,9.58,14.7,LOL.top.aatrox,48.41,2301,LOL.top.camille,44.28,1389,LOL.top.fiora,43.72,1242,LOL.top.darius,48.08,1146,LOL.top.jax,53.06,1031,LOL.top.gangplank,50.36,967,LOL.top.sett,50.65,924,LOL.top.riven,49.77,868,LOL.top.mordekaiser,50.95,838,LOL.top.irelia,49.11,733,"千变者贾修,日炎圣盾,石像鬼石板甲",14.22,"千变者贾修,日炎圣盾,自然之力",7.63,"千变者贾修,日炎圣盾,冰霜之心",5.11,"千变者贾修,日炎圣盾,荆棘之甲",4.7,"千变者贾修,石像鬼石板甲,荆棘之甲",3.32
LOL.top.ksante,global,platinum,12.22,top,2,47.92,8.28,14.59,LOL.top.aatrox,49.67,6557,LOL.top.fiora,42.47,4344,LOL.top.gangplank,46.62,3732,LOL.top.darius,44.58,3670,LOL.top.sett,49.05,3625,LOL.top.camille,47.73,3300,LOL.top.jax,51.77,3087,LOL.top.mordekaiser,45.27,2832,LOL.top.sion,51.83,2545,LOL.top.riven,48.11,2459,"千变者贾修,日炎圣盾,石像鬼石板甲",14.51,"千变者贾修,日炎圣盾,自然之力",7.61,"千变者贾修,日炎圣盾,冰霜之心",6.18,"千变者贾修,日炎圣盾,荆棘之甲",5.04,"冰脉护手,日炎圣盾,石像鬼石板甲",2.57
LOL.top.ksante,global,gold,12.22,top,4,46.66,6.48,11.91,LOL.top.aatrox,47.75,9726,LOL.top.fiora,42.3,7184,LOL.top.darius,44.43,6554,LOL.top.sett,46.1,6455,LOL.top.jax,48.77,5278,LOL.top.mordekaiser,43.57,5201,LOL.top.gangplank,45.44,5156,LOL.top.garen,42.92,4441,LOL.top.nasus,43.82,4320,LOL.top.camille,45.56,4113,"千变者贾修,日炎圣盾,石像鬼石板甲",15.59,"千变者贾修,日炎圣盾,自然之力",7.12,"千变者贾修,日炎圣盾,冰霜之心",6.71,"千变者贾修,日炎圣盾,荆棘之甲",4.98,"冰脉护手,日炎圣盾,石像鬼石板甲",2.39
LOL.top.ksante,global,silver,12.22,top,5,45.45,4.73,7.92,LOL.top.aatrox,46.28,6350,LOL.top.sett,43.6,5979,LOL.top.darius,44.55,5219,LOL.top.fiora,39.92,5103,LOL.top.mordekaiser,40.82,4723,LOL.top.garen,41.98,4195,LOL.top.nasus,43.53,4160,LOL.top.jax,45.63,3962,LOL.top.teemo,46.58,3907,LOL.top.illaoi,39.67,3234,"千变者贾修,日炎圣盾,石像鬼石板甲",16.12,"千变者贾修,日炎圣盾,冰霜之心",7.89,"千变者贾修,日炎圣盾,自然之力",7.17,"千变者贾修,日炎圣盾,荆棘之甲",5.22,"冰脉护手,冰霜之心,荆棘之甲",2.42
LOL.top.ksante,global,all,12.21,top,4,44.27,9.09,14.06,LOL.top.aatrox,46.74,58653,LOL.top.darius,42.82,48149,LOL.top.sett,43.73,43839,LOL.top.garen,38.9,41073,LOL.top.mordekaiser,40.91,38514,LOL.top.fiora,41.92,34385,LOL.top.nasus,41.07,33969,LOL.top.jax,45.81,26582,LOL.top.yone,46.73,24727,LOL.top.camille,44.39,22656,"日炎圣盾,冰霜之心,荆棘之甲",11.61,"日炎圣盾,荆棘之甲,冰霜之心",7.39,"日炎圣盾,冰霜之心,自然之力",7.1,"日炎圣盾,荆棘之甲,自然之力",5.71,"日炎圣盾,自然之力,荆棘之甲",3.23
LOL.top.ksante,global,diamond,12.21,top,3,46.24,10.35,15.73,LOL.top.aatrox,46.55,2786,LOL.top.darius,44.67,1840,LOL.top.camille,48.13,1577,LOL.top.fiora,44.87,1373,LOL.top.sett,46.98,1177,LOL.top.mordekaiser,43.1,1123,LOL.top.ornn,48.63,1094,LOL.top.shen,43.26,1031,LOL.top.garen,44.33,952,LOL.top.yone,49.4,917,"日炎圣盾,冰霜之心,自然之力",8.79,"日炎圣盾,冰霜之心,荆棘之甲",7.98,"日炎圣盾,荆棘之甲,自然之力",5.93,"日炎圣盾,荆棘之甲,冰霜之心",4.97,"日炎圣盾,冰霜之心,石像鬼石板甲",3.56
LOL.top.ksante,global,platinum,12.21,top,4,45.09,11.5,18.77,LOL.top.aatrox,47.1,8389,LOL.top.darius,43.63,6120,LOL.top.fiora,41.48,5087,LOL.top.sett,44.56,4455,LOL.top.garen,41.49,4300,LOL.top.mordekaiser,43.16,4059,LOL.top.camille,45.58,3923,LOL.top.gangplank,44.9,3566,LOL.top.nasus,42.04,3492,LOL.top.jax,47.34,3152,"日炎圣盾,冰霜之心,荆棘之甲",9.83,"日炎圣盾,冰霜之心,自然之力",8.5,"日炎圣盾,荆棘之甲,冰霜之心",6.04,"日炎圣盾,荆棘之甲,自然之力",6.03,"日炎圣盾,冰霜之心,石像鬼石板甲",3.36
LOL.top.ksante,global,gold,12.21,top,4,44.37,10.53,17.29,LOL.top.aatrox,46.72,14115,LOL.top.darius,42.87,10935,LOL.top.sett,43.89,9397,LOL.top.garen,38.43,9193,LOL.top.fiora,42.08,8506,LOL.top.mordekaiser,40.69,8169,LOL.top.nasus,41.39,7745,LOL.top.jax,46.13,5936,LOL.top.gangplank,45.52,5899,LOL.top.yone,46.85,5547,"日炎圣盾,冰霜之心,荆棘之甲",11.5,"日炎圣盾,冰霜之心,自然之力",7.61,"日炎圣盾,荆棘之甲,冰霜之心",7.09,"日炎圣盾,荆棘之甲,自然之力",5.95,"日炎圣盾,自然之力,荆棘之甲",3.38
